time,boiler,fridge,freezer,mw,waterkettle,coffee,lamp,lamp,lmap,lmap,lamp,total
12103,2,0,2,2,0,4,0,0,,0,0,10
12104,2,0,0,0,0,4,0,0,,0,0,6
12105,2,0,0,0,0,4,0,0,,0,0,6
12106,2,0,2,2,0,4,0,0,,0,0,10
12107,2,0,2,2,0,399,0,0,,0,0,405
12108,2,0,2,2,0,2,0,0,,0,0,8
12109,2,0,0,0,0,2,0,0,,0,0,4
12110,0,0,2,2,0,2,0,0,,0,0,6
12111,2,0,0,2,0,2,0,0,,0,2,8
12112,2,0,2,0,0,4,0,0,,0,0,8
12113,2,0,2,2,0,296,0,0,,0,0,302
12114,15,0,0,0,0,296,0,0,,0,0,311
12115,26,0,2,2,0,4,0,0,,0,0,34
12116,28,0,2,0,0,4,0,0,,0,0,34
12117,2,0,2,2,0,4,0,0,,0,0,10
12118,2,0,0,2,0,2,0,0,,0,0,6
12119,2,0,0,0,0,2,0,0,,0,0,4
12120,2,0,2,2,0,4,2,0,,0,0,12
12121,2,0,2,2,0,2,0,0,,0,0,8
12122,2,2,0,0,0,2,0,0,,0,0,6
12123,2,2,2,2,0,4,0,0,,0,0,12
12124,0,0,0,2,0,4,0,0,,0,0,6
12125,2,0,2,2,0,4,0,0,,0,0,10
12126,2,0,2,0,0,277,0,0,,0,0,281
12127,2,0,0,0,0,4,0,0,,0,0,6
12128,2,0,2,2,0,2,0,0,,0,0,8
12129,2,0,2,2,0,4,0,0,,0,0,10
12130,2,0,0,2,0,4,0,0,,0,0,8
12131,2,0,0,0,0,429,0,0,,0,0,431
12132,2,0,2,2,0,2,0,0,,0,0,8
12133,2,0,0,0,0,4,0,0,,0,0,6
12134,2,0,2,2,0,2,0,0,,0,0,8
12135,2,0,2,2,0,4,0,0,,0,0,10
12136,2,0,0,0,0,4,0,0,,0,0,6
12137,2,0,2,2,0,2,0,0,,0,0,8
12138,2,0,2,2,0,4,0,0,,0,0,10
12139,2,0,2,2,0,2,0,0,,0,0,8
12140,2,0,0,0,0,2,2,0,,0,0,6
12141,2,0,0,0,0,4,0,0,,0,0,6
12142,2,0,2,2,0,4,0,0,,0,0,10
12143,2,0,2,2,0,4,0,0,,0,0,10
12144,2,0,0,0,0,269,0,0,,0,0,271
12145,2,0,0,2,0,4,0,0,,0,0,8
12146,2,0,0,0,0,4,0,0,,0,0,6
12147,0,0,2,2,0,2,0,0,,0,0,6
12148,2,0,2,2,0,2,0,0,,0,0,8
12149,2,0,0,0,0,4,0,0,,0,0,6
12150,2,0,2,2,0,2,0,0,,0,0,8
12151,2,0,2,2,0,4,0,0,,0,0,10
12152,2,0,0,0,0,4,0,0,,0,0,6
12153,2,0,2,0,0,446,0,0,,0,2,452
12154,2,0,2,2,0,450,0,0,,0,0,456
12155,2,0,0,0,0,2,0,0,,0,0,4
12156,2,0,0,2,0,4,0,0,,0,0,8
12157,2,0,2,2,0,4,0,0,,0,0,10
12158,2,0,0,0,0,4,0,0,,0,0,6
12159,2,0,0,2,0,4,0,0,,0,0,8
12160,2,0,0,2,0,4,0,0,,0,0,8
12161,2,0,0,2,0,4,2,0,,0,0,10
12162,2,0,2,0,0,2,0,0,,0,2,8
12163,2,0,0,0,0,2,0,0,,0,0,4
12164,2,0,0,2,0,2,0,0,,0,0,6
12165,2,0,0,2,0,2,0,0,,0,0,6
12166,0,0,2,0,0,2,0,0,,0,0,4
12167,2,0,2,0,0,4,0,0,,0,0,8
12168,2,0,0,0,0,4,0,0,,0,0,6
12169,2,0,0,2,0,4,0,0,,0,0,8
12170,2,0,2,2,0,4,0,0,,0,0,10
12171,2,0,2,0,0,2,2,0,,0,2,10
12172,2,0,0,2,0,4,0,0,,0,0,8
12173,2,0,2,2,0,4,0,0,,0,0,10
12174,2,0,2,0,0,2,0,0,,0,0,6
12175,2,0,2,2,0,2,0,0,,0,0,8
12176,2,0,2,2,0,4,0,0,,0,0,10
12177,2,0,0,0,0,4,0,0,,0,0,6
12178,0,0,2,0,0,508,0,0,,0,0,510
12179,2,0,2,2,0,2,0,0,,0,0,8
12180,2,0,2,0,0,4,0,0,,0,0,8
12181,2,0,0,0,0,2,2,0,,0,0,6
12182,2,0,2,0,0,4,0,0,,0,0,8
12183,2,0,0,0,0,2,0,0,,0,0,4
12184,2,0,0,2,0,2,0,0,,0,0,6
12185,2,0,2,0,0,4,0,0,,0,0,8
12186,2,0,0,0,0,2,0,0,,0,0,4
12187,2,0,0,0,0,4,0,0,,0,0,6
12188,2,0,2,2,0,4,0,0,,0,2,12
12189,0,0,0,2,0,4,0,0,,0,0,6
12190,2,0,2,0,0,4,2,0,,0,0,10
12191,2,0,2,0,0,4,0,0,,0,0,8
12192,2,0,0,2,0,4,0,0,,0,0,8
12193,2,0,2,2,0,4,0,0,,0,0,10
12194,2,0,2,0,0,4,0,0,,0,0,8
12195,2,0,0,2,0,2,0,0,,0,0,6
12196,2,0,2,2,0,4,0,0,,0,0,10
12197,2,0,2,2,0,2,0,0,,0,0,8
12198,2,0,0,2,0,4,0,0,,0,0,8
12199,0,0,0,0,0,4,0,0,,0,0,4
12200,2,0,0,2,0,2,0,0,,0,0,6
12201,2,0,2,2,0,2,0,0,,0,0,8
12202,2,0,2,2,0,4,0,0,,0,0,10
12203,2,0,0,0,0,4,0,0,,0,0,6
12204,2,0,2,2,0,2,0,0,,0,0,8
12205,0,0,2,0,0,4,0,0,,0,0,6
12206,2,0,0,0,0,4,0,0,,0,0,6
12207,2,0,2,2,0,4,0,0,,0,0,10
12208,2,0,2,0,0,2,0,0,,0,0,6
12209,2,0,0,0,0,2,0,0,,0,0,4
12210,2,0,0,2,0,2,0,0,,0,2,8
12211,2,0,2,0,0,4,0,0,,0,0,8
12212,2,0,0,2,0,2,0,0,,0,0,6
12213,2,0,0,2,0,4,0,0,,0,0,8
12214,0,0,0,0,0,4,0,0,,0,0,4
12215,2,0,0,2,0,4,0,0,,0,0,8
12216,2,0,2,2,0,4,0,0,,0,0,10
12217,2,0,2,0,0,2,0,0,,0,0,6
12218,2,0,2,2,0,2,0,0,,0,0,8
12219,2,0,0,2,0,2,0,0,,0,2,8
12220,2,0,2,0,0,4,0,0,,0,0,8
12221,2,0,2,0,0,4,2,0,,0,0,10
12222,2,0,0,0,0,2,0,0,,0,0,4
12223,2,0,2,2,0,4,0,0,,0,0,10
12224,2,0,2,2,0,2,0,0,,0,0,8
12225,2,0,0,0,0,2,0,0,,0,0,4
12226,2,0,2,2,0,2,0,0,,0,0,8
12227,0,0,2,2,0,4,0,0,,0,0,8
12228,2,0,2,0,0,2,0,0,,0,0,6
12229,2,0,2,2,0,2,0,0,,0,0,8
12230,2,0,0,2,0,525,0,0,,0,0,529
12231,2,0,2,0,0,2,0,0,,0,0,6
12232,2,0,0,0,0,4,0,0,,0,0,6
12233,2,2,0,2,0,4,0,0,,0,0,10
12234,0,0,2,0,0,173,0,0,,0,0,175
12235,2,0,0,0,0,2,0,0,,0,0,4
12236,2,0,0,0,0,2,0,0,,0,0,4
12237,2,0,2,0,0,4,0,0,,0,0,8
12238,2,0,0,2,0,4,0,0,,0,0,8
12239,2,0,0,2,0,2,0,0,,0,0,6
12240,2,0,2,2,0,4,0,0,,0,0,10
12241,2,0,2,0,0,4,0,0,,0,0,8
12242,2,0,2,2,0,4,0,0,,0,2,12
12243,2,0,0,2,0,2,0,0,,0,0,6
12244,2,0,0,0,0,4,0,0,,0,0,6
12245,2,0,2,2,0,2,0,0,,0,0,8
12246,2,0,2,2,0,4,0,0,,0,0,10
12247,2,0,0,0,0,520,0,0,,0,0,522
12248,2,0,2,2,0,177,0,0,,0,0,183
12249,2,0,2,2,0,4,0,0,,0,0,10
12250,2,0,0,2,0,2,0,0,,0,0,6
12251,2,0,2,2,0,4,2,0,,0,0,12
12252,2,0,2,0,0,4,0,0,,0,0,8
12253,2,0,2,2,0,2,0,0,,0,0,8
12254,2,0,0,0,0,2,0,0,,0,0,4
12255,2,0,2,0,0,4,0,0,,0,0,8
12256,2,0,0,2,0,2,0,0,,0,0,6
12257,2,0,2,0,0,2,0,0,,0,0,6
12258,2,0,2,0,0,4,0,0,,0,0,8
12259,2,0,0,2,0,2,0,0,,0,0,6
12260,2,0,0,0,0,2,0,0,,0,0,4
12261,2,0,2,0,0,4,0,0,,0,0,8
12262,2,0,2,2,0,4,0,0,,0,0,10
12263,2,0,0,2,0,4,0,0,,0,0,8
12264,2,0,2,2,0,4,0,0,,0,0,10
12265,2,0,2,0,0,4,0,0,,0,0,8
12266,2,0,0,0,0,2,0,0,,0,0,4
12267,2,0,2,2,0,2,0,0,,0,0,8
12268,2,0,2,2,0,4,0,0,,0,0,10
12269,2,0,2,0,0,2,0,0,,0,0,6
12270,2,0,0,2,0,4,0,0,,0,0,8
12271,2,0,0,2,0,4,0,0,,0,0,8
12272,2,0,2,0,0,4,0,0,,0,0,8
12273,2,0,2,2,0,4,0,0,,0,0,10
12274,2,0,2,2,0,4,0,0,,0,0,10
12275,2,0,0,2,0,2,0,0,,0,0,6
12276,2,0,0,0,0,2,0,0,,0,0,4
12277,2,0,2,2,0,4,0,0,,0,0,10
12278,0,0,2,0,0,4,0,0,,0,0,6
12279,2,0,0,2,0,4,0,0,,0,0,8
12280,2,0,2,2,0,2,0,0,,0,0,8
12281,2,0,2,0,0,4,0,0,,0,0,8
12282,2,0,2,0,0,2,0,0,,0,0,6
12283,0,0,2,2,0,4,0,0,,0,2,10
12284,2,0,2,2,0,4,0,0,,0,0,10
12285,2,0,0,0,0,4,0,0,,0,0,6
12286,2,0,2,2,0,4,0,0,,0,0,10
12287,2,0,2,2,0,4,0,0,,0,0,10
12288,2,0,0,0,0,4,0,0,,0,0,6
12289,2,0,2,2,0,4,0,0,,0,0,10
12290,2,0,0,2,0,4,0,0,,0,0,8
12291,2,0,2,2,0,4,0,0,,0,0,10
12292,2,0,2,0,0,2,0,0,,0,0,6
12293,2,0,0,0,0,478,0,0,,0,2,482
12294,2,0,2,2,0,2,0,0,,0,0,8
12295,2,0,0,2,0,4,0,0,,0,0,8
12296,2,0,2,2,0,4,0,0,,0,0,10
12297,2,0,2,0,0,4,0,0,,0,0,8
12298,2,0,0,0,0,4,0,0,,0,0,6
12299,2,0,2,2,0,482,0,0,,0,0,488
12300,0,0,0,2,0,4,0,0,,0,0,6
12301,2,0,0,0,0,2,0,0,,0,0,4
12302,2,0,2,2,0,2,0,0,,0,0,8
12303,2,0,2,2,0,4,0,0,,0,0,10
12304,2,0,2,2,0,2,0,0,,0,0,8
12305,2,0,2,2,0,4,0,0,,0,0,10
12306,2,0,0,2,0,4,0,0,,0,0,8
12307,2,0,0,0,0,4,0,0,,0,0,6
12308,2,0,2,2,0,4,0,0,,0,0,10
12309,2,0,2,2,0,4,0,0,,0,0,10
12310,2,0,0,0,0,4,0,0,,0,0,6
12311,2,0,2,2,0,2,0,0,,0,0,8
12312,2,0,2,2,0,4,0,0,,0,0,10
12313,2,0,0,0,0,4,0,0,,0,0,6
12314,2,0,2,0,0,4,0,0,,0,0,8
12315,2,0,2,2,0,4,0,0,,0,0,10
12316,2,0,2,2,0,4,0,0,,0,0,10
12317,2,0,2,2,0,4,0,0,,0,0,10
12318,0,0,2,2,0,4,0,0,,0,0,8
12319,2,2,2,0,0,4,0,0,,0,0,10
12320,2,2,2,2,0,4,0,0,,0,0,12
12321,2,0,2,2,0,2,0,0,,0,0,8
12322,2,0,0,0,0,4,0,0,,0,0,6
12323,2,0,0,2,0,2,2,0,,0,0,8
12324,0,0,0,2,0,2,0,0,,0,0,4
12325,2,0,0,0,0,4,0,0,,0,0,6
12326,2,0,2,2,0,4,0,0,,0,0,10
12327,2,0,0,2,0,4,0,0,,0,0,8
12328,2,0,2,0,0,4,0,0,,0,0,8
12329,2,0,0,2,0,4,0,0,,0,0,8
12330,2,0,2,0,0,4,0,0,,0,0,8
12331,2,0,2,2,0,4,0,0,,0,0,10
12332,2,0,0,2,0,2,0,0,,0,0,6
12333,2,0,2,0,0,4,0,0,,0,0,8
12334,2,0,2,2,0,2,0,0,,0,0,8
12335,2,0,0,2,0,4,0,0,,0,0,8
12336,2,0,0,2,0,2,0,0,,0,0,6
12337,2,0,2,2,0,4,0,0,,0,0,10
12338,2,0,0,0,0,4,0,0,,0,0,6
12339,2,0,2,0,0,4,0,0,,0,0,8
12340,2,0,2,0,0,4,0,0,,0,0,8
12341,2,0,0,2,0,4,0,0,,0,0,8
12342,2,0,2,0,0,188,0,0,,0,0,192
12343,2,0,2,2,0,2,0,0,,0,0,8
12344,2,0,0,0,0,4,0,0,,0,0,6
12345,2,0,0,0,0,4,0,0,,0,0,6
12346,2,0,2,0,0,4,0,0,,0,0,8
12347,2,0,0,2,0,4,0,0,,0,0,8
12348,2,0,2,2,0,4,0,0,,0,0,10
12349,2,0,0,0,0,2,0,0,,0,0,4
12350,2,0,0,2,0,2,0,0,,0,0,6
12351,2,0,2,2,0,4,0,0,,0,0,10
12352,2,0,2,0,0,2,0,0,,0,0,6
12353,2,0,0,2,0,2,0,0,,0,0,6
12354,2,0,2,2,0,2,0,0,,0,0,8
12355,2,0,2,0,0,4,0,0,,0,0,8
12356,2,0,0,0,0,4,0,0,,0,0,6
12357,2,0,2,0,0,4,0,0,,0,0,8
12358,0,0,0,2,0,4,0,0,,0,0,6
12359,2,0,2,0,0,2,0,0,,0,0,6
12360,2,0,2,2,0,269,0,0,,0,0,275
12361,2,0,0,2,0,2,0,0,,0,0,6
12362,2,0,2,0,0,2,0,0,,0,0,6
12363,2,0,2,2,0,2,0,0,,0,0,8
12364,2,0,0,0,0,4,0,0,,0,0,6
12365,2,0,2,0,0,2,0,0,,0,0,6
12366,2,0,2,2,0,2,0,0,,0,0,8
12367,2,0,2,0,0,2,0,0,,0,0,6
12368,2,0,2,2,0,4,0,0,,0,0,10
12369,2,0,0,0,0,4,0,0,,0,0,6
12370,2,0,2,0,0,4,0,0,,0,0,8
12371,2,0,2,2,0,4,0,0,,0,0,10
12372,2,0,0,0,0,2,0,0,,0,0,4
12373,2,0,2,2,0,2,0,0,,0,0,8
12374,2,0,2,0,0,4,0,0,,0,0,8
12375,2,0,0,0,0,2,0,0,,0,0,4
12376,2,0,0,2,0,2,0,0,,0,0,6
12377,2,0,0,2,0,2,0,0,,0,0,6
12378,2,0,0,2,0,2,0,0,,0,0,6
12379,2,0,2,0,0,4,0,0,,0,0,8
12380,2,0,2,0,0,2,2,0,,0,0,8
12381,2,0,0,2,0,2,0,0,,0,2,8
12382,2,0,2,2,0,4,0,0,,0,0,10
12383,2,0,2,0,0,354,0,0,,0,0,358
12384,2,0,0,2,0,4,0,0,,0,0,8
12385,0,0,0,0,0,2,0,0,,0,0,2
12386,2,0,2,2,0,2,0,0,,0,0,8
12387,2,0,2,2,0,2,0,0,,0,0,8
12388,2,0,2,0,0,4,0,0,,0,0,8
12389,2,0,0,2,0,4,0,0,,0,0,8
12390,2,0,0,0,0,2,0,0,,0,0,4
12391,2,0,0,0,0,4,0,0,,0,0,6
12392,2,0,2,2,0,4,0,0,,0,0,10
12393,2,0,0,0,0,4,0,0,,0,0,6
12394,2,0,2,2,0,4,0,0,,0,0,10
12395,2,0,2,0,0,4,0,0,,0,0,8
12396,2,0,0,0,0,4,0,0,,0,0,6
12397,2,0,0,2,0,4,0,0,,0,0,8
12398,2,0,2,2,0,2,0,0,,0,0,8
12399,2,0,2,2,0,4,0,0,,0,0,10
12400,2,0,0,0,0,4,0,0,,0,0,6
12401,2,0,0,2,0,4,0,0,,0,0,8
12402,2,0,2,2,0,4,0,0,,0,0,10
12403,2,0,2,0,0,4,0,0,,0,0,8
12404,2,0,0,2,0,4,0,0,,0,0,8
12405,2,0,0,2,0,414,2,0,,0,0,420
12406,2,0,2,2,0,4,0,0,,0,0,10
12407,2,0,0,2,0,4,0,0,,0,0,8
12408,2,2,0,0,0,2,0,0,,0,0,6
12409,2,2,0,2,0,4,0,0,,0,0,10
12410,2,0,2,0,0,2,0,0,,0,0,6
12411,2,0,2,2,0,2,0,0,,0,0,8
12412,2,0,0,2,0,2,0,0,,0,0,6
12413,2,0,0,2,0,4,0,0,,0,2,10
12414,2,0,2,0,0,4,0,0,,0,0,8
12415,2,0,0,2,0,2,0,0,,0,0,6
12416,2,0,0,2,0,4,0,0,,0,0,8
12417,2,0,0,0,0,4,0,0,,0,0,6
12418,2,0,2,0,0,2,0,0,,0,0,6
12419,2,0,0,2,0,4,0,0,,0,0,8
12420,2,0,0,0,0,4,0,0,,0,0,6
12421,2,0,2,0,0,2,0,0,,0,0,6
12422,2,0,2,2,0,2,0,0,,0,2,10
12423,2,0,2,2,0,2,0,0,,0,0,8
12424,2,0,0,2,0,4,0,0,,0,0,8
12425,2,0,2,0,0,2,0,0,,0,0,6
12426,2,0,0,0,0,4,2,0,,0,0,8
12427,2,0,0,2,0,2,0,0,,0,0,6
12428,2,0,2,0,0,2,0,0,,0,0,6
12429,2,0,2,0,0,2,0,0,,0,0,6
12430,2,0,2,2,0,4,0,0,,0,0,10
12431,2,0,0,2,0,4,0,0,,0,0,8
12432,2,0,0,0,0,2,0,0,,0,2,6
12433,2,0,0,2,0,2,0,0,,0,0,6
12434,2,0,2,2,0,4,0,0,,0,0,10
12435,2,0,2,0,0,4,0,0,,0,0,8
12436,0,0,0,2,0,2,0,0,,0,0,4
12437,2,0,2,0,0,4,0,0,,0,0,8
12438,2,0,0,0,0,4,0,0,,0,0,6
12439,2,0,0,2,0,245,2,0,,0,0,251
12440,2,0,2,2,0,4,0,0,,0,0,10
12441,2,0,0,0,0,4,0,0,,0,0,6
12442,2,0,0,0,0,4,0,0,,0,0,6
12443,2,0,2,2,0,4,0,0,,0,0,10
12444,2,0,2,0,0,2,0,0,,0,0,6
12445,2,0,2,0,0,456,0,0,,0,0,460
12446,2,0,0,2,0,4,0,0,,0,0,8
12447,2,0,2,2,0,4,0,0,,0,0,10
12448,2,0,2,0,0,4,0,0,,0,0,8
12449,2,0,0,2,0,4,0,0,,0,0,8
12450,2,0,2,0,0,4,0,0,,0,0,8
12451,2,0,0,2,0,4,0,0,,0,0,8
12452,2,0,2,0,0,2,0,0,,0,0,6
12453,2,0,0,0,0,2,0,0,,0,0,4
12454,2,0,2,2,0,2,0,0,,0,0,8
12455,2,0,2,0,0,4,0,0,,0,0,8
12456,0,0,0,2,0,254,0,0,,0,0,256
12457,2,0,2,0,0,4,0,0,,0,0,8
12458,2,0,2,2,0,2,0,0,,0,0,8
12459,2,0,0,2,0,2,0,0,,0,0,6
12460,2,0,2,0,0,4,0,0,,0,0,8
12461,2,0,2,0,0,4,0,0,,0,0,8
12462,2,0,2,2,0,2,0,0,,0,0,8
12463,2,0,0,2,0,2,0,0,,0,0,6
12464,2,0,0,2,0,252,0,0,,0,0,256
12465,2,0,2,0,0,4,0,0,,0,0,8
12466,2,0,2,0,0,4,0,0,,0,0,8
12467,2,0,2,2,0,2,0,0,,0,0,8
12468,2,0,0,2,0,4,0,0,,0,0,8
12469,2,0,2,0,0,4,0,0,,0,0,8
12470,2,0,0,2,0,4,0,0,,0,0,8
12471,2,0,2,2,0,2,0,0,,0,0,8
12472,0,0,2,2,0,4,0,0,,0,0,8
12473,0,0,0,2,0,4,0,0,,0,0,6
12474,2,0,2,0,0,4,0,0,,0,0,8
12475,2,0,2,2,0,435,0,0,,0,0,441
12476,2,0,2,2,0,4,0,0,,0,0,10
12477,2,0,0,0,0,2,0,0,,0,0,4
12478,2,0,0,2,0,4,0,0,,0,0,8
12479,2,2,2,0,0,2,0,0,,0,0,8
12480,2,2,2,2,0,2,0,0,,0,0,10
12481,2,0,0,0,0,429,0,0,,0,0,431
12482,2,0,2,0,0,2,0,0,,0,0,6
12483,2,0,0,2,0,2,0,0,,0,0,6
12484,2,0,2,0,0,4,0,0,,0,0,8
12485,2,0,2,2,0,4,0,0,,0,0,10
12486,2,0,0,2,0,4,0,0,,0,0,8
12487,2,0,0,0,0,418,0,0,,0,0,420
12488,2,0,2,2,0,4,0,0,,0,0,10
12489,2,0,0,2,0,4,0,0,,0,0,8
12490,2,0,2,0,0,4,0,0,,0,0,8
12491,2,0,0,2,0,2,0,0,,0,0,6
12492,2,0,0,0,0,2,0,0,,0,0,4
12493,2,0,2,0,0,4,0,0,,0,0,8
12494,2,0,2,0,0,4,0,0,,0,0,8
12495,2,0,0,2,0,4,0,0,,0,0,8
12496,2,0,2,0,0,4,0,0,,0,0,8
12497,2,0,2,2,0,294,0,0,,0,0,300
12498,2,0,2,2,0,2,0,0,,0,0,8
12499,2,0,2,0,0,2,0,0,,0,0,6
12500,2,0,2,2,0,4,0,0,,0,0,10
12501,2,0,0,2,0,2,0,0,,0,0,6
12502,2,0,2,0,0,4,0,0,,0,0,8
12503,2,0,2,0,0,2,0,0,,0,0,6
12504,2,0,0,2,0,2,0,0,,0,0,6
12505,2,0,2,0,0,4,0,0,,0,2,10
12506,2,0,0,0,0,2,0,0,,0,0,4
12507,2,0,0,2,0,4,0,0,,0,0,8
12508,2,0,0,2,0,4,0,0,,0,0,8
12509,2,0,2,2,0,392,0,0,,0,0,398
12510,2,0,2,2,0,2,0,0,,0,0,8
12511,2,0,0,0,0,2,0,0,,0,0,4
12512,2,0,0,0,0,2,0,0,,0,0,4
12513,2,0,0,2,0,4,0,0,,0,0,8
12514,2,0,2,0,0,2,0,0,,0,0,6
12515,2,0,0,0,0,307,0,0,,0,0,309
12516,2,0,2,2,0,4,0,0,,0,0,10
12517,2,0,2,2,0,4,0,0,,0,0,10
12518,2,0,0,0,0,2,0,0,,0,0,4
12519,2,0,0,2,0,4,0,0,,0,0,8
12520,2,0,0,2,0,4,0,0,,0,0,8
12521,2,0,2,2,0,4,0,0,,0,0,10
12522,2,0,2,2,0,2,0,0,,0,0,8
12523,2,0,0,0,0,2,0,0,,0,0,4
12524,2,0,0,0,0,4,0,0,,0,0,6
12525,2,0,2,2,0,4,2,0,,0,2,14
12526,2,0,2,0,0,4,0,0,,0,0,8
12527,2,0,0,0,0,4,0,0,,0,0,6
12528,2,0,2,2,0,318,0,0,,0,0,324
12529,2,0,0,0,0,4,0,0,,0,0,6
12530,2,0,2,2,0,2,0,0,,0,0,8
12531,2,0,2,2,0,2,0,0,,0,0,8
12532,2,0,0,2,0,4,0,0,,0,0,8
12533,2,0,0,2,0,2,0,0,,0,0,6
12534,2,0,2,2,0,2,0,0,,0,0,8
12535,2,0,0,0,0,2,0,0,,0,0,4
12536,2,0,0,0,0,4,0,0,,0,0,6
12537,2,0,2,2,0,4,0,0,,0,2,12
12538,2,0,0,0,0,2,0,0,,0,0,4
12539,2,0,2,0,0,4,0,0,,0,0,8
12540,2,0,0,2,0,4,0,0,,0,0,8
12541,2,0,2,2,0,4,0,0,,0,0,10
12542,2,0,2,2,0,2,0,0,,0,0,8
12543,2,0,0,2,0,358,0,0,,0,0,362
12544,2,0,2,2,0,4,0,0,,0,0,10
12545,2,0,0,0,0,4,0,0,,0,0,6
12546,2,0,0,2,0,2,0,0,,0,0,6
12547,2,0,0,0,0,4,0,0,,0,0,6
12548,2,0,2,0,0,4,0,0,,0,0,8
12549,2,0,0,0,0,4,0,0,,0,0,6
12550,2,0,2,2,0,4,0,0,,0,0,10
12551,2,0,0,2,0,4,0,0,,0,0,8
12552,2,0,0,2,0,4,0,0,,0,0,8
12553,2,0,2,0,0,4,0,0,,0,0,8
12554,2,0,0,2,0,2,0,0,,0,0,6
12555,2,0,2,2,0,299,0,0,,0,0,305
12556,2,0,0,0,0,2,0,0,,0,0,4
12557,2,0,0,0,0,2,0,0,,0,0,4
12558,2,0,0,0,0,4,0,0,,0,2,8
12559,2,0,0,2,0,4,0,0,,0,0,8
12560,2,0,870,2,0,4,0,0,,0,0,878
12561,2,0,222,0,0,4,0,0,,0,0,228
12562,2,0,205,0,0,4,0,0,,0,0,211
12563,2,0,198,2,0,4,0,0,,0,0,206
12564,2,0,198,2,0,2,0,0,,0,0,204
12565,2,0,196,0,0,4,0,0,,0,0,202
12566,2,0,192,2,0,4,0,0,,0,0,200
12567,0,0,194,2,0,4,0,0,,0,0,200
12568,2,0,192,0,0,4,0,0,,0,0,198
12569,2,0,192,2,0,2,0,0,,0,0,198
12570,2,0,190,2,0,2,0,0,,0,0,196
12571,2,0,190,2,0,4,0,0,,0,0,198
12572,2,0,190,2,0,2,0,0,,0,0,196
12573,2,0,192,0,0,4,0,0,,0,0,198
12574,2,0,192,0,0,4,0,0,,0,0,198
12575,2,0,192,2,0,2,0,0,,0,0,198
12576,2,0,192,2,0,4,0,0,,0,0,200
12577,2,0,194,0,0,4,0,0,,0,0,200
12578,2,0,194,0,0,2,0,0,,0,0,198
12579,2,0,194,2,0,2,0,0,,0,0,200
12580,0,0,194,0,0,2,0,0,,0,0,196
12581,2,2,194,0,0,4,0,0,,0,0,202
12582,2,2,194,2,0,2,0,0,,0,0,202
12583,2,0,194,0,0,4,0,0,,0,0,200
12584,2,0,194,0,0,2,0,0,,0,0,198
12585,2,0,194,2,0,2,2,0,,0,0,202
12586,2,0,194,0,0,4,0,0,,0,0,200
12587,2,0,196,0,0,2,0,0,,0,0,200
12588,2,0,196,2,0,2,0,0,,0,0,202
12589,2,0,192,0,0,2,0,0,,0,0,196
12590,2,0,194,2,0,4,0,0,,0,0,202
12591,2,0,192,2,0,2,0,0,,0,0,198
12592,2,0,192,0,0,2,0,0,,0,0,196
12593,2,0,194,2,0,2,0,0,,0,0,200
12594,2,0,192,0,0,2,0,0,,0,0,196
12595,2,0,190,0,0,4,0,0,,0,0,196
12596,0,0,190,2,0,2,0,0,,0,0,194
12597,2,0,190,0,0,2,2,0,,0,0,196
12598,2,0,188,0,0,4,0,0,,0,0,194
12599,2,0,188,2,0,2,0,0,,0,0,194
12600,2,0,186,0,0,2,0,0,,0,0,190
12601,2,0,188,2,0,2,0,0,,0,0,194
12602,2,0,186,2,0,4,0,0,,0,0,194
12603,2,0,186,0,0,4,0,0,,0,0,192
12604,2,0,186,2,0,4,0,0,,0,0,194
12605,2,0,186,0,0,4,0,0,,0,0,192
12606,2,0,186,2,0,4,0,0,,0,0,194
12607,2,0,183,2,0,4,0,0,,0,0,191
12608,2,0,183,0,0,2,0,0,,0,0,187
12609,2,0,181,2,0,4,0,0,,0,0,189
12610,2,0,179,2,0,4,0,0,,0,0,187
12611,2,0,179,0,0,2,0,0,,0,0,183
12612,2,0,177,2,0,4,0,0,,0,0,185
12613,2,0,177,2,0,4,0,0,,0,0,185
12614,2,0,175,0,0,2,0,0,,0,0,179
12615,2,0,177,0,0,2,0,0,,0,0,181
12616,2,0,175,2,0,2,0,0,,0,0,181
12617,2,0,173,0,0,4,0,0,,0,0,179
12618,2,0,173,0,0,4,0,0,,0,0,179
12619,2,0,173,0,0,2,0,0,,0,0,177
12620,2,0,171,2,0,4,0,0,,0,0,179
12621,2,0,171,2,0,4,0,0,,0,0,179
12622,2,0,171,0,0,4,2,0,,0,0,179
12623,2,0,171,0,0,4,0,0,,0,0,177
12624,0,0,171,2,0,4,0,0,,0,0,177
12625,2,0,171,2,0,4,0,0,,0,0,179
12626,2,0,171,2,0,4,0,0,,0,0,179
12627,2,0,171,0,0,4,0,0,,0,0,177
12628,2,0,168,2,0,4,0,0,,0,0,176
12629,2,0,171,2,0,4,0,0,,0,0,179
12630,2,0,168,0,0,4,0,0,,0,0,174
12631,2,0,168,2,0,4,0,0,,0,0,176
12632,2,0,168,2,0,4,0,0,,0,0,176
12633,2,0,166,0,0,2,0,0,,0,0,170
12634,2,0,168,0,0,4,0,0,,0,0,174
12635,0,0,166,2,0,4,0,0,,0,0,172
12636,2,0,166,2,0,2,0,0,,0,0,172
12637,2,0,166,2,0,2,0,0,,0,0,172
12638,2,0,166,0,0,2,0,0,,0,0,170
